FundID,Amount,FundCloseDate,FundCloseType,RowID,LastUpdated
11087-29F,900.0,12/01/1999,Final Close,1ddff4695f32d5a11eadf9dc73b144511b33f74bae93a7c296c217ee0a535bb5,12/09/2024
12120-31F,73.0,01/17/2009,Final Close,0ae7643cacc36855a0ce9faedc27be01ad1a1d9a2fad0e6f99cf199b26d4415d,12/09/2024
12427-39F,350.0,07/15/2010,Final Close,56420a8794b29c98af9797ccae9916516547f9d1894414ef8868e749f56feeaa,12/09/2024
12949-03F,1000.0,12/01/2010,First Close,65b9c8edaeba8165319c0c9d67eb1f2a6ad78e8e3c347de25997d326ef8ac71d,12/09/2024
13097-35F,,07/01/1996,First Close,5df4d868f27d449b2e07a380db8b7729da8edaa22b9311ad8c065e5c9c7afeea,12/09/2024
13103-92F,250.0,02/01/2012,Final Close,f6a9e1e5f91439db4ca7b220b553410ec374e576f71e1d65c1317ad557ec2048,12/09/2024
13109-77F,77.4,09/01/2007,Final Close,6c33377325d9dcc7a1318c604ea8d879dc17d6594c6b8d8f2cc1fc816ef6461b,12/09/2024
13122-73F,126.19736462,06/30/2007,Final Close,f64d4636ab576c0209e049ae7b6d87f231a8efde5c5ea18efa15150fcacf7ca1,12/09/2024
13122-73F,,09/30/2006,First Close,e4f312e18c8b47272a209624ece4d29b0fcf0bfe1053c59c5a57f821e4674043,12/09/2024
13136-59F,,01/01/2007,Final Close,15d2fe5455e167f92fde4b86ea7d8e06b0b7bab46f169e504f1f6d917064b52b,12/09/2024
13445-47F,,03/30/2012,First Close,65bd9e4dc8a725b6b103e65c8f574423b035ad894b9e5b7f53da5e96e590e009,12/09/2024
13465-54F,33.00230191,03/22/2012,Final Close,790e61ceac7729a58cb201e480ef1c876170600ba479808ab7b37a44584320a4,12/09/2024
13500-82F,10.0,05/17/2012,Final Close,8dd9f5390c3aeaea72d9cea58068c10b696d23157b2d30a0e7ac0b7810868c68,12/09/2024
13503-61F,150.0,07/24/2014,Final Close,e55ece84b531c2dcdc87dab9e134f39c81586d37fec69062b0acb948a805e85d,12/09/2024
13512-34F,397.0,04/01/2012,Final Close,7b8ae651665d5d9d8e2ae58fc0938ea56f07d55d9762edbbb9ee3b95edbc77a8,12/09/2024
13522-96F,26.32243011,,First Close,95fc4e5a393f10ec138a61463a99d62432bafca8dd983c30d4256a7274fba305,12/15/2024
13534-12F,20.0,07/16/2012,First Close,f7e939f84fe67922da77c6ddc5b8d3e7f2a0a21d49c93212df7fbb1f63a73e19,12/09/2024
13535-56F,130.0,07/23/2012,Final Close,c01a88e777d3fd4009e6f192d34517d4b73bb747fa6967ae45dcfb0c6bbe2932,12/09/2024
13562-11F,,09/19/2013,First Close,29a4c12b43c2d02d17440e8c20a4dd6a25c8d13d29eee5b2ba4d54e40c6f648a,12/09/2024
13581-55F,41.52780329,09/20/2012,Final Close,39b18eaa5ca7800e2772787537284a8e2c214850ea81fe5afe61315517229df7,12/09/2024
13598-11F,46.4,12/02/2013,Final Close,4defaed441109b8c0534e5893c3ff8c961a6f6fd5a0a0b96d02261f39fb9771e,12/10/2024
13672-90F,,01/02/2015,First Close,c06d810087ec78b8adf3675e8d14f4dd6951aceab967ab2e04ecf679427e7c99,12/09/2024
13681-18F,20.00160041,12/01/2018,Final Close,9c9e48ed180aeee5c5c461aaec44df11cb23793e0fb84a1a797bbec3b771559f,12/09/2024
13691-62F,32.435,07/07/2014,Final Close,990134c370a45da50ceb4dbea1b96f014058d66ba742c14dc2882832481291fd,12/09/2024
13696-84F,75.0,07/15/2013,First Close,cba8a4aa59a856bb673c271341addb8b9023c1e78826d77929227fe3a613636c,12/09/2024
13697-74F,127.0,08/03/2015,Final Close,ce13aaa834ff9bf7fd28dc3e46784bba3f31b02f2c58b67d779ef1b04745a013,12/09/2024
13790-89F,735.0,10/31/2013,Final Close,d850a7cccb495f01f991c4edecbe71a11d79340379feaecad2948f4a26a6a811,12/09/2024
13792-96F,1105.0,10/11/2016,Final Close,063517bba1d9925f81b9013ca878d99cdc397f348143c571a2d6744351117537,12/09/2024
13826-08F,475.0,03/20/2014,Final Close,2a7f4cd7e4642031b24d4b1f38b25a9cc814346910be20d0ec7144a0863a09ba,12/09/2024
13827-61F,125.0,10/16/2014,Final Close,ba61c3432616afbe6356f2813cb6be073667e9987bad757bed948d539fb20e47,12/09/2024
14176-54F,200.0,11/30/2010,Final Close,57146605762b6a5234d5b3e5b569a930dffdc59961e18ad11a187c3e1f3adf27,12/09/2024
14210-29F,850.0,,Final Close,fa5127e1df15fc017e99798e0d8c226b49d2fe956aadbb79d79f47c173c3a53b,12/09/2024
14210-29F,530.0,05/30/2014,Interim Close,94e6d5bec432dd0a96b35083966b09e7155fb5f61e3114a5bfd551b164990634,12/09/2024
14409-01F,12.0,07/30/2014,Final Close,e4be92b2a989f42330b8e13fe76658c1c3c532edcc2169bd2dda625a51577285,12/09/2024
14416-21F,622.0,05/07/2014,Final Close,0f118932a63f308718c23157e439c5468e7a2ec01e8278efdcf5ee946ee0d3c3,12/09/2024
14419-09F,53.04850385,03/01/2013,Final Close,95dccdf4ffe9ae33c666daee898cc1299308e715bca70a8c478afbc2f0bce711,12/09/2024
14419-18F,45.25785379,11/14/2007,First Close,fa91567c09c2a3e12ca00d273a6ed0edc200574d81f269511bc8187d8898a080,12/09/2024
14445-82F,25.0,01/22/2009,Final Close,9843d05b57438b99e3231ee9c062ba19a01c5a0f2c5451532775729ecc74c85f,12/09/2024
14446-99F,35.0,05/10/2014,Second Close,af2f70986043e9f335ca4c5c530fedf3cebf1409a5bb81456022315998509cde,12/09/2024
14446-99F,29.0,05/10/2013,First Close,4f364a7f97d7578e3c6b5daec37d2dbedf4b874266da62aad2212eed621059c7,12/09/2024
14447-17F,20.0,01/01/2013,Final Close,0d42e68acea9baaede16c339a9313d043d6db07254819eb673def863b91e677f,12/09/2024
14470-12F,79.60339178,12/01/2012,Final Close,ff3644d1f6afcccbc749fe45c5737b0510adb5401e1303a914614c5941ffc177,12/09/2024
14571-73F,32.47,05/22/2014,Final Close,c4cd8bba510a0ba6d3e5b021453d494899079efebe5ba8b0a81074d96c8d02b0,12/09/2024
14574-88F,382.0,05/29/2014,Final Close,8291f7722f281b5b7cee6141e43abc894c39ec41a8373d0b7f50d7ac06fbe77b,12/09/2024
14577-22F,115.6,12/28/2015,Final Close,c04f03a49b5705128e4367d5aab6bc84aaa15997abe3f187ae423066fd0bf940,12/09/2024
14579-65F,586.0,06/03/2014,Final Close,ae9c5ae696fc8d76808f3ec218c12e27aef20135ea24bcf904edc2936f03f879,12/09/2024
14633-38F,90.0,11/30/2014,Final Close,0bd625e2e494b891f4f173f41b3701a899fe6875013b8e7b6237acc13c4d7b96,12/09/2024
14633-38F,,11/07/2014,First Close,7135591f51043b12ce7f7165e1b06e16b4d62440749a97b7a7510aef786713ab,12/09/2024
14678-92F,26.73403644,08/24/2014,First Close,9c095d1d6820520c1f207a5552bcbaea7b0dfbbf0ec0f8454d1490e9de35c932,12/09/2024
14683-51F,133.0,06/30/2014,Final Close,a4a59a99dda1ee0abc120c4627b4f42a5b566a05ec41e656705a42c6de261bbc,12/09/2024
14684-32F,75.0,01/01/2016,Final Close,c851a0ba50fc4e5cc9dfa2b0b3ef43ac5b1152a3e0aa53b0b547007ab45a3eeb,12/09/2024
14707-81F,40.6205,02/09/2016,Final Close,96158e8a19296966d2e437002303d5fb992dc691319a3f911690966ef32d87e5,12/09/2024
14709-79F,76.0,08/29/2014,Final Close,55a61ec941ba2b10644d6e65f56d59d374ce8005fe912c7c8717e8ae37461690,12/13/2024
14744-26F,54.0,05/04/2016,Final Close,6740d6990dfda36dfc53b351ee25f1787a26c566c3fa0b650d3b84b4e71e3940,12/09/2024
14989-60F,1.6395,03/27/2015,Final Close,0d1c7e13df008b9c93c307fde6b2b7b4823acdb9cd74b99fab0d519e8d1976ec,12/09/2024
15027-13F,20.0,10/26/2015,Final Close,d0661a66c7648b039bff2cc26240168c681ee2eb11d9e015937688ac112967fd,12/09/2024
15123-52F,20.0,06/18/2015,Final Close,c9de0d30932bccb5e9bc195d892ff71d9ccd42058c47daf0ed3ab689b93d7490,12/09/2024
15185-89F,1850.0,07/31/2015,Final Close,d1c721a158c8e39be0d7a837123bbcd87c81abfe1d64ef6c54fb3870c58e74f0,12/09/2024
15201-91F,10.0,,Final Close,575a6bb5dfb742eb437ef6606f0516922050cc7612c8d5f67f4880fc0bd62176,12/09/2024
15243-40F,920.0,02/01/2016,Final Close,371ccb3bd16783776a77fdd34bce0087f4c89e0adb1bd349659ecdde16c89e40,12/09/2024
15273-82F,141.0,03/05/2017,Final Close,9a3dcd0f5adda387d587d618456f26650d23f45af05d0496a6910611c913363a,12/09/2024
15301-36F,,07/26/2013,Final Close,92b79df35fff301f0715c47a5c7deed3d9aea6c3c0e53861b460d337e4f98607,12/09/2024
15311-17F,96.5,,Second Close,3730f7c69131870674e72ed1d92af22730c1dae96a599bab957428889b447b2f,12/09/2024
15311-17F,90.0,11/09/2015,First Close,015e838c9d08f72e809a9295e8c0317dce0a0aa598697a0b443eea9f507936b6,12/09/2024
15311-26F,38.5,10/19/2015,Final Close,93cb80e1fe5039a090ce34e406f42a3daa57db5f0379b466dd06d54a36616fd2,12/09/2024
15368-05F,33.163265,03/27/2019,Final Close,7cb1733a2b713bbd3c5d21ef9ac7cb5d0248059d472d0acc20ca13519680a32d,12/09/2024
15368-05F,15.0,03/26/2019,First Close,17e15d67395601676fe567b8c7c7a32ae9d214fdd1c3885a13db3fd2df74ba5e,12/09/2024
15369-40F,2500.0,08/01/2016,Final Close,665e5f0e736d3517d2c576252f964c22fc1444c48008cd476cb4f4ffaac48413,12/09/2024
15381-19F,150.0,12/16/2016,Final Close,688ae1546179c0c47143b2d880b8af851cff94ea22d04df77688bea41743f23d,12/09/2024
15407-38F,120.0,01/18/2016,Final Close,18ad0f90bcccf97a71e5b89baf472e739addeab493cf7f300be7a3d19b79c46c,12/09/2024
15417-64F,170.0,01/12/2016,First Close,592a187d0ef93994e55d0242a4cb7b3f28199d649d77d0d94434a232c577832f,12/09/2024
15421-69F,49.14256463,01/01/2015,Final Close,d4abc183c4322d3956308b969c33a69d7cefba7a58a8acc62c7087c0af4012ad,12/09/2024
15436-00F,42.5,01/25/2016,Final Close,9f45113063e41b3d5d79ffa67835fe10275c3ebbe7d4db0e110c3a6ee54336d8,12/09/2024
15443-65F,195.57344851,02/01/2016,Final Close,229780346159edb615f283a5731415fbc898b99a71788fdbb358c99ed7b03909,12/09/2024
15455-08F,175.0,04/01/2016,Final Close,9370869ce77008b0d0daa6b8ab330b0d1310486b3516940c1c2f30e612baafee,12/09/2024
15457-33F,150.0,02/08/2016,Final Close,bb05ae75a6618e64916fa6c4107c9e6af48032e77c4d5f7f54f7f5a7ea729683,12/09/2024
15457-60F,250.0,02/16/2017,Final Close,c8cfea7c02ed02256c74fbd9c5f545d7f9cee529b35dd55eede2907820e050ec,12/09/2024
15479-38F,15.4,06/18/2021,First Close,7e807a5c9e76b3593b9e166aed0b085f591be4ff0eb37e6817bc13bd9f24d606,12/09/2024
15508-45F,75.0,08/17/2016,Final Close,33d8cd7d9baf4dd8b7514e1546fe37ef29d23eef9581de98b95b944f07fb3359,12/09/2024
15531-58F,0.4905581,12/31/2010,Final Close,ae2fa455e296c629ec29f89d77edd93b6e90762dae39d4dfdab7a5ad581bd7a7,12/09/2024
15548-68F,100.0,10/30/2020,Final Close,4499d8972f48c2e2c2b258defe83431a799b692c2a83243cbeecd72f48893b6f,12/09/2024
15564-97F,14.63464652,01/01/2007,Final Close,6318a4f2b97ce5f1df76e972cd725cea8da54d5773eaef97004f7c4be7abc0b5,12/09/2024
15586-66F,,01/01/2012,Final Close,d2715bac2d64b9639f5a91f36b57e68b563b1f0fe10322f1380ba2b927b5bacb,12/09/2024
15596-65F,150.0,05/18/2016,Final Close,3c8e0be0a7fcc59324476ee038331f9a8710bc2d881d96ee766bde6c405b1700,12/11/2024
15597-10F,,12/31/2016,Final Close,98d8a4ba9604ac5e54d918a750f5ad31f8753d455717e34520599629a9412f1b,12/09/2024
15603-58F,212.0,05/01/2017,Final Close,e5d264a4b7acb028a65e8bd1af2a67f5b3695ab88dc5c010e14e3ebd52b945ab,12/09/2024
15605-02F,75.32067779,09/13/2019,Final Close,5d2d24bb5e1902224153574e39b5ad4088acb74fafbfc58f8897784d6f7627b4,12/09/2024
15605-02F,52.99086765,03/10/2017,Second Close,e197849848efbad3099c16b7335ec2a15bec7cf11d95ecf071530a5501c24204,12/09/2024
15605-02F,29.12526855,08/01/2016,First Close,290240555fa2bc9dd6bb76972e7056f88037417d62ecfa73c64a147df4338969,12/09/2024
15645-07F,80.0,12/01/2017,Final Close,951f58a3e2090e08d2850569cad4f388ce239415355ef8958a73ae3480c3e592,12/09/2024
15645-07F,50.0,06/01/2016,First Close,23e0ac097becbd9803fe77fc95d016f9fc1bafd2db0461505aa22ed8c208b458,12/09/2024
15669-82F,15.0,05/09/2017,Final Close,fdeb784773967dbe7fd8926ffce7ef243d1a94455f02630abd172dde5b49eada,12/09/2024
15681-79F,,08/01/2016,First Close,e6f74ac8d7d0ca2b4379cb2fa02a8836fc98914d5ed97e4935d1c4f935c505b6,12/09/2024
15681-79F,693.0,02/12/2018,Final Close,56476e548ed023421f1ad3a6517588bb0fc0de2b11df04cc6bbaf20adc5610ad,12/09/2024
15689-17F,48.26517109,06/04/2018,Final Close,3a84270602e1b75e3660510dc4f43e51095ff5b2e086402f32208293d1ad8876,12/09/2024
15713-29F,392.21208738,09/05/2016,Final Close,ef7e7a83883099955470eb1f049934a0677f54ce280963d27a0a7f413bf2ec8b,12/09/2024
15720-85F,2106.0,10/04/2017,Final Close,f04376623a88b3d3d5ab2edf298f5754a8ce609f8d0c57469e77f92c7ec20d30,12/09/2024
16031-08F,672.1,07/18/2017,Final Close,350912ec2c2a995cd947aa9fd254f8d0820320b487f402df3fd4d93330f45340,12/09/2024
16033-87F,800.0,07/25/2017,Final Close,e339f7593bb6493ba25c5e77ad0a12aa5f11065dc118a40db41cc730f3d3d53e,12/16/2024
16049-89F,40.618181,08/23/2018,Final Close,95425b7a327cb7c5f1519ea36db4d0d469e8b7ae7a3192a612129ec82f667e4b,12/09/2024
16054-84F,15.0,08/17/2017,First Close,6bb7b3194fa9208559dc23f98e83e7b73c52f643adeed24b7f15d556c93921c9,12/09/2024
16055-29F,1.83999,08/17/2017,Final Close,468b8faf44d7f75386a6685c3282c6f413df7ea7c0220a65c33763ead0524f29,12/09/2024
16058-53F,,10/01/2017,First Close,360d075f8424fd62651d52ef07135795a613c443f56b2ec491189663138d61fc,12/09/2024
16059-79F,1500.0,09/26/2017,Final Close,3d0f0b91d33da66f763d3215048168316c66e0b495c4462abeb3454c96758dcb,12/09/2024
16066-45F,,04/15/2017,First Close,8bce440e009a062df78482a24eab028024ad848cf792e42242ff7e94c3c28f32,12/09/2024
16069-87F,137.320045,01/01/2019,Final Close,74d81b5a48cda8a17f6285c41a9ea021a8f7f1528aa544bb9eb22d97369b3b42,12/09/2024
16070-77F,,11/01/2016,First Close,c303283c4673e877c99dbc3da9cdc91fa65145b713bb1ea1c286f54b7c11458c,12/09/2024
16070-77F,210.0,10/09/2017,Final Close,b2e4e1810f0b8d523bedc8b40d6dd5a9a583c3b5a681153a58e8494cdc851118,12/09/2024
16072-75F,18.55,12/31/2017,Final Close,dede7cffd49f6648cb7cdf5f2bd06a49748990681b4f4d3d1673dc8bfc4de040,12/09/2024
16085-71F,5.9,02/17/2017,Final Close,167c0821990ec9882b22489c5cce3e7004f49f0947a463c7c71888ae6f1ad5f7,12/09/2024
16093-63F,95.0,09/21/2017,Final Close,f86cf93e77afa27c75734d4928089387a8eb046bd36861a2100ce49670f15702,12/09/2024
16101-19F,100.0,03/16/2018,Final Close,acb33d526cd1340fc693a2ecfb13cc0d1a47932060affabc6420d5efcccacfd3,12/09/2024
16102-09F,11.5,09/12/2018,Final Close,81b2e8f633763f5fa5b50dd61c688f40fc9f599ebb25e03e29467b44db92a158,12/09/2024
16116-40F,150.01,03/22/2018,Final Close,cfa2af221d357475d6c43232dcbe9afd9d27b0ea03fbd801d83a232773b5dae2,12/09/2024
16125-40F,150.0,12/05/2017,Final Close,e214d8dfb27234c14a046dd37a83e43d034f2c17863aaf70c9424bdbbc227a76,12/09/2024
16125-85F,31.0,09/25/2018,Final Close,a9ea46ab96d1ed6e9e3b0ab3c12926072c214a1f74e373fe97dcff0bc6ee4dc1,12/09/2024
16134-31F,,01/01/2019,Final Close,eb2652806c4aed2e1cc73306ef4095847d236f4144794093ccd216a62e64d43b,12/09/2024
16137-28F,10.0,12/01/2017,First Close,7ddb5af4a13fc5e1aa20821605d84ca230926f639f481b99f883ce0c6e64f8a4,12/09/2024
16139-80F,118.130522,02/25/2018,Final Close,4ef4fc88e2f227543d666898151ce607794769fffbda1b931f05cd3fed7599e0,12/09/2024
16155-19F,640.0,04/24/2018,Final Close,af69ca0eea0ba4467606db5f33aaa5f094baf71867479e4e08333b55ecbc3e92,12/09/2024
16178-68F,335.0,06/29/2018,Final Close,3fec0a11434ed36be0e7e2a6c3cd5ef78d820e85c65cff566e98383318b4b67f,12/09/2024
16180-75F,15.0,02/07/2018,First Close,4ba41f461cf3db8e4f4629e48390aaf5fe5051df3e48b47e1f9bf3cc88324746,12/09/2024
16182-82F,20.0,12/31/2017,Final Close,47293f49029f9b3f23b70f83b0d963b7d59e3036afa6523867c2e8c819d16037,12/09/2024
16191-37F,120.6,12/31/2018,Final Close,924acfe38302f66a2d64741857104308244cb5108559781cc0e2cc2109ec84ba,12/09/2024
16203-52F,694.5,08/21/2018,Final Close,da9a1629976d8d18c818b441d5cfc1ba3e8e32b57844d9b62ca30091939f9b3c,12/09/2024
16209-01F,67.11346122,12/31/2012,Final Close,3146c4fd773af2b931cf24af72ededa9db540e061bc4ac2fc5c0ca02603b0bc5,12/09/2024
16211-80F,55.0,02/04/2018,Final Close,0e8feb53b32ff15e8060dfb7a0d72c6811677c3763360d0c8ea65d9e88854b13,12/09/2024
16221-16F,26.83,12/31/2018,Final Close,3dc61ca007f045a530f5a037f824bb79fa36e52efc5eab50b8cbffeb6b4c76d1,12/09/2024
16239-88F,752.0,07/10/2018,Final Close,eb71ed373db4f076f9eb4fd0f5825d468cf50ccea3b851d910a7ba06c7fae3e6,12/09/2024
16239-97F,1361.827411,06/21/2019,Final Close,3fb1dddd8a0e1babaf194c9429f1b2a2dceab18f35524870f7dfb8d80df06abf,12/09/2024
16239-97F,1050.0,07/10/2018,Interim Close,026a1e9a80c348da5f98a6e223e1f7cf34f5c970dbbc556dcb130cc94a3a1349,12/09/2024
16255-27F,176.41488532,12/31/2018,Final Close,5af93ff67d82b56d8c7f5df8d4495b6623aedee8fe3c7160849bcf276a2604ae,12/13/2024
16264-63F,10.5,05/01/2017,Final Close,ff4366ede0c6a7ce2b833a13554f9cd454fbaa9e76af2c6e595a9db30da1da79,12/09/2024
16301-71F,145.96700465,09/04/2018,Final Close,2a8cc6db7e0ce71940e41b214d87639bd5b176ba5cd74ba37a235d635a8a2c8e,12/09/2024
16301-71F,72.66557833,03/08/2017,First Close,9acc3d48c9972087daf73af2b5762d9676d2d2e93034309f9db831d81991f8c1,12/09/2024
16309-72F,75.0,12/06/2018,Final Close,ac40cbf0d7d74c49287d49734360fce723f09a24f032d54978d4ae052be03f44,12/09/2024
16326-19F,503.0,07/17/2019,Final Close,a0ab0303cf1b0d83a60bb4529d98f6f577284fd9d0b32e2c43c5dcbf14283e2a,12/09/2024
16352-47F,35.0,08/28/2020,Final Close,5a39402aa3e92b7f05a200b6ca94e99586b3d7c9fda0059efd0b51085c4dfd5e,12/09/2024
16367-32F,400.0,06/19/2018,Final Close,e4202f93c69787468a5e6a6520e55edab5efec188b2e2ddb19cc1bb1122943ba,12/13/2024
16379-11F,20.0,07/20/2018,First Close,2378415d23210a0de81a74e6730b814a76309439491f7d3f68b3f19f89811354,12/09/2024
16379-11F,27.65,06/01/2020,Final Close,0482a04fe3c8bf5117f1b2a0802e4c3275ac7734abd11157d33797b60a9975c0,12/09/2024
16380-10F,10.0,06/29/2018,Final Close,c941592678ed6d528b1fc51fcab4a0a1feac05b2a231cf284cb7b66854088475,12/09/2024
16395-13F,38.0,07/18/2019,Final Close,fc5a84afb2ac04a3d502a465e2d347a32df3468a431ca8fb685846515a99283f,12/09/2024
16397-92F,60.0,12/31/2018,Final Close,580d7c67a8b66a3337f1cbad02e38a42f3f8bfa1bccd8963d0ee07d56bf48345,12/09/2024
16397-92F,15.0,06/29/2018,First Close,8422b9501af03169c12b073fafab15c5345f0c6f460027750610fd4f9a3ca1b6,12/09/2024
16410-16F,1850.0,10/25/2018,Final Close,7b9d92f9315cc5476b9cff8fc3d6fcee03a6a0a52ee378160e3a06add6919168,12/09/2024
16410-52F,90.0,06/11/2019,Final Close,bfe732c47151a5d2c8395d47f077743c9aacca50f84e2099653f511ae076f55d,12/09/2024
16410-52F,80.0,07/27/2018,First Close,f67a66302dec06a5aa756d5a28440eb1c0cdab4e63074b8b345d12a2d0db7ba6,12/09/2024
16411-15F,1360.0,10/16/2018,Final Close,3f6e83eba9c16a1981cd32dcbbd09b11b5754a084007caddad4811ea308305dc,12/09/2024
16412-50F,350.0,09/10/2019,Final Close,faa513f5b73b2ea682ec0bcdee9ac757500a1270c42e559a9eb58ea151f5ae44,12/09/2024
16429-24F,32.0,04/24/2019,First Close,e8526128afa795560b8b325ae37779ff048c97a0f3d60315667866f974199065,12/09/2024
16433-20F,3.5,12/01/2017,First Close,946c49a9abd3860a89bc3f50f9cbe89ae4ab471afe7d6dd6fd9e3d8cefb4d7e0,12/09/2024
16445-35F,85.0,01/01/2018,Final Close,7cda7e4dedf7821a92042cd49aeca1c2c60e98e2248ffef2c1f3f4abfc3ac631,12/09/2024
16460-92F,,09/01/2018,First Close,db3f5fee9af34871df955099ea4c7d153b62b63369721d1394d60635424b3b2c,12/09/2024
16472-80F,46.78326985,01/11/2019,First Close,29ff9e1a948e84ef5caaa9a9eae0c281c6e322b9b8205c5a6f110b0b029e2b0d,12/09/2024
16472-80F,59.13062649,02/22/2020,Final Close,bb1156ca62a8b09872624a422ec7c80cd8c91b1b5956452b7d2def5c0e035b9c,12/09/2024
16530-94F,200.0,11/12/2019,Final Close,58b95425712c6f77af78f0888076edc3ef6722c7e2322997136c84b6aaa8ac82,12/09/2024
16632-46F,8.6,05/31/2019,Final Close,91886d333213b9e0d2f4243927b089c7104a5cac796a8e09c1e9cb9186ead826,12/09/2024
16633-45F,75.0,12/11/2019,Final Close,2f026baa47b8086b4df8a63f4488551539c98a12f0909e672cc032253123fd2e,12/09/2024
16676-11F,175.0,07/03/2019,Final Close,0a31064e7c731314a866c706fc602b104e8051ba03e8b28e5ee272578200646a,12/09/2024
16676-20F,225.0,07/03/2019,Final Close,1a3fb14b2cc4b7d5a6cc924b2ad5c852f42807726cc842e031bcf2846918cc98,12/09/2024
16728-22F,160.0,12/10/2019,Final Close,18c2bb1e21628e89d0e4fc28ec8484f4be8f7d855ebcccf0597e3737d5acc4f6,12/09/2024
16734-52F,,08/26/2019,First Close,aeec51ab7a08dafe81b6f603306784e7cffc3f7eb8167ce6c37f2f01b8f3a12a,12/09/2024
16734-52F,53.0,12/31/2019,Final Close,4da6bdaa5a837152d7ea988d38203afdab78837f9baeace252e0c12638664bce,12/09/2024
16745-86F,200.0,08/27/2019,Final Close,1ac5c1e0af3401a2859243ee9a6c7d51494a3f2deaec55624904fa8087f0c311,12/09/2024
16757-20F,135.385,,Final Close,08a11410e1854a62fe2f2a455de654c0fa33f6ea028a7fc68d680a791ce6d326,12/09/2024
16757-74F,21.0,,First Close,fdd7c5c5d6117caa87591425b702caf361253281ea7f90d0beb82e0bcb734061,12/09/2024
16757-74F,27.0,09/12/2019,Second Close,b11115c44190803c4205cdc5f535937538d1993b64e382560c8b10c136261460,12/09/2024
16775-47F,8.41,12/31/2019,Final Close,75dc45dd932484cd92d35af053ce7d28258f3f50a7da108bb7a9cf634033e5da,12/09/2024
16792-12F,43.21,06/24/2021,Final Close,ace2b07c6a30bd0a5309bb00b3971ff915b023aca6b93d0408493a4c2fd66ab4,12/09/2024
16805-44F,8.45188511,,First Close,cf6a35e2aa88054e69d4b0bf3da718125ff3eaacc49e7c24009fc22bbc91edbb,12/15/2024
16807-15F,140.0,09/15/2021,First Close,62a18b7f4e42baa9092beed30d553086d39b03ce47a2e180303e46a1ea985732,12/09/2024
16809-85F,44.35,11/21/2019,First Close,e7c2ae6396eeebf2b507a53fd8f412443841f1f9681dc630683feb40e61883eb,12/09/2024
16809-85F,49.85,02/28/2020,Second Close,7d0e4862ea80fa9e9e725745591cc934d71830f05ce2c9eb0ead7b3e6c69148c,12/09/2024
16813-90F,50.23723774,11/30/2021,Final Close,1f7d8cbc4f2b30a1262c12a6377f906f28da6c6c2b2fdd9cb17448cf9115fd7c,12/09/2024
16814-62F,61.0,02/15/2021,Final Close,4cabd5f35f6e689f7ba34b0b8581fb7470fb1027b5b7b6f9806360903beec34a,12/09/2024
16816-33F,,12/31/2021,Final Close,b8129b01afb2f377c5346810e55341ef1079f901ac86e2747660158c9b5bedd6,12/09/2024
16819-93F,137.0,06/01/2020,Final Close,ab878453ef00e65abbbc1660a3bb2d46eb0765598c5768ae5b18c2383f23ff6a,12/09/2024
16821-10F,280.0,,Final Close,b577b0c567bf8b2a326be21952bf5d3b1674717a1ee5d2538325c6252ad2fd9c,12/09/2024
16824-34F,80.0,03/01/2019,Final Close,01dd878aa4c664b4a16fbb673de268f1225791b93452bc8d30ad8eaee1e71186,12/09/2024
16831-99F,33.32229995,12/31/2019,Second Close,9368158883b9267de3814998e6280a649006f1bfd2f1164086b4b53411188bfd,12/09/2024
16831-99F,22.01068325,10/08/2019,First Close,576f893498661baa547f523d83bb16f266cc65f684db122be9c913c7410a2e17,12/09/2024
16839-64F,320.0,12/03/2019,Final Close,d98b5ecc72b1a19656640db0016e733b6cb149cb165a21d9fe486e76afbe4300,12/09/2024
16843-24F,,12/31/2019,Final Close,b4920fb915e645cd646f381607ca0c463e81169dc65720b8ffab66345da947ec,12/09/2024
16852-51F,1.0,04/11/2019,Final Close,0390ec8887677b6cdcaa5f19770fcc00e8e557f4e60a2b094fe9d7642df9dddb,12/09/2024
16855-21F,1500.0,11/20/2019,Final Close,8e669b6fcf3bbd8bef1d9236808ba26dc0f3ea75ae5b68b3947d306eb92d7682,12/09/2024
16858-36F,84.85,01/05/2021,Final Close,0b48220b280626a4ba0415b2f1955cc933e923305238ba644c5ca78141ac0349,12/09/2024
16893-64F,138.0,05/17/2021,Final Close,4554639017a6f2c04b22d481ffa6b2c55c31faa6b003102ffba59c1e698fc756,12/09/2024
16895-62F,125.0,02/09/2021,Final Close,0b9663ea4a65c2484979717bd02d5a978693858df6e6e5bcdd619a88f8200aa9,12/09/2024
16898-59F,70.375,11/18/2019,Final Close,8e33da9fec81bd72b54d5b2a4a913680c307551a699a8e93ae17aa430b240ee3,12/09/2024
16906-42F,,11/26/2019,First Close,74fe6dbc818a477390ecd8606bec11aa710feb0b515560d5b5c4ee11a921150f,12/09/2024
16922-35F,64.74465297,11/12/2020,Final Close,eee44ac673b8c2e4b3f94f2ac4a5035e97e9bc8ecac43762ed961b3d0f2b3135,12/09/2024
16927-39F,50.0,05/14/2021,Final Close,b40816d35f81437a836bda833f7f8f875dc9c755c640e98e7dd5c5708bbe2198,12/09/2024
16925-95F,13.06308993,01/17/2020,First Close,8ebf2e862028d87390cd13ddc9d372b269963fb793cc394bc3b168b94e5336fa,12/09/2024
